"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Sun Apr 05 05:45:47 UTC 2026","broken","Sun Apr 05 05:45:47 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","springTestContextPrepareTestInstance"
"","0","afterMethodCleanUp","Test Smoke suites","Sun Apr 05 05:45:48 UTC 2026","broken","Sun Apr 05 05:45:48 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"Check that Admin is able to authenticate.","0","userAuthResponseValidation","Test Smoke suites","Sun Apr 05 05:45:49 UTC 2026","skipped","Sun Apr 05 05:45:49 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"Update booking with valid date api.","0","fullUpdateBookingResponseValidation","Test Smoke suites","Sun Apr 05 05:45:49 UTC 2026","skipped","Sun Apr 05 05:45:49 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"","1","globalCleanupSuite","Test Smoke suites","Sun Apr 05 05:45:49 UTC 2026","broken","Sun Apr 05 05:45:49 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Sun Apr 05 05:45:48 UTC 2026","broken","Sun Apr 05 05:45:48 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","springTestContextPrepareTestInstance"
"Partially update booking with valid date api.","1","partialUpdateBookingResponseValidation","Test Smoke suites","Sun Apr 05 05:45:49 UTC 2026","skipped","Sun Apr 05 05:45:49 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Sun Apr 05 05:45:48 UTC 2026","broken","Sun Apr 05 05:45:48 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Sun Apr 05 05:45:49 UTC 2026","broken","Sun Apr 05 05:45:49 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"","1","prepareData","Test Smoke suites","Sun Apr 05 05:45:47 UTC 2026","broken","Sun Apr 05 05:45:47 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","prepareData"
"","0","prepareData","Test Smoke suites","Sun Apr 05 05:45:47 UTC 2026","broken","Sun Apr 05 05:45:47 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"","15","globalInitSuite","Test Smoke suites","Sun Apr 05 05:45:47 UTC 2026","broken","Sun Apr 05 05:45:47 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"","0","prepareData","Test Smoke suites","Sun Apr 05 05:45:48 UTC 2026","broken","Sun Apr 05 05:45:48 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
